employee_id,gender,team,financial_q,role_seniority,leadership_for_level,productivity,salary
24252,Man,Marketing and sales,2020 Q1,Senior II,Appropriate for level,45,"$46,200"
24252,Man,Marketing and sales,2019 Q4,Senior II,Appropriate for level,44,"$46,200"
24252,Man,Marketing and sales,2019 Q3,Senior II,Appropriate for level,44,"$46,200"
24252,Man,Marketing and sales,2019 Q2,Senior II,Appropriate for level,42,"$46,200"
24252,Man,Marketing and sales,2019 Q1,Senior II,Appropriate for level,43,"$46,200"
24252,Man,Marketing and sales,2018 Q4,Senior II,Appropriate for level,42,"$46,200"
24252,Man,Marketing and sales,2018 Q3,Senior II,Appropriate for level,42,"$46,200"
24252,Man,Marketing and sales,2018 Q2,Senior II,Exceeds expectations,43,"$46,200"
24252,Man,Marketing and sales,2018 Q1,Senior II,Appropriate for level,42,"$46,200"
24252,Man,Marketing and sales,2017 Q4,Senior II,Appropriate for level,41,"$46,200"
24252,Man,Marketing and sales,2017 Q3,Senior II,Appropriate for level,42,"$46,200"
24252,Man,Marketing and sales,2017 Q2,Senior II,Appropriate for level,41,"$46,200"
24252,Man,Marketing and sales,2017 Q1,Senior II,Appropriate for level,40,"$46,200"
24252,Man,Marketing and sales,2016 Q4,Senior II,Appropriate for level,40,"$46,200"
24252,Man,Marketing and sales,2016 Q3,Senior II,Appropriate for level,41,"$46,200"
24252,Man,Marketing and sales,2016 Q2,Senior II,Appropriate for level,40,"$46,200"
24251,Man,Marketing and sales,2020 Q4,Senior III,Appropriate for level,37,"$54,700"
24251,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,36,"$54,700"
24251,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,36,"$54,700"
24251,Man,Marketing and sales,2020 Q1,Senior III,Appropriate for level,36,"$54,700"
24251,Man,Marketing and sales,2019 Q4,Senior III,Appropriate for level,34,"$54,700"
24251,Man,Marketing and sales,2019 Q3,Senior III,Appropriate for level,35,"$54,700"
24251,Man,Marketing and sales,2019 Q2,Senior III,Appropriate for level,34,"$54,700"
24251,Man,Marketing and sales,2019 Q1,Senior III,Appropriate for level,34,"$54,700"
24251,Man,Marketing and sales,2018 Q4,Senior III,Appropriate for level,35,"$54,700"
24251,Man,Marketing and sales,2018 Q3,Senior III,Appropriate for level,34,"$54,700"
24251,Man,Marketing and sales,2018 Q2,Senior III,Appropriate for level,34,"$54,700"
24251,Man,Marketing and sales,2018 Q1,Senior III,Appropriate for level,33,"$54,700"
24251,Man,Marketing and sales,2017 Q4,Senior III,Appropriate for level,33,"$54,700"
24251,Man,Marketing and sales,2017 Q3,Senior III,Appropriate for level,32,"$54,700"
24250,Man,Marketing and sales,2020 Q4,Senior III,Appropriate for level,42,"$58,500"
24250,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,41,"$58,500"
24250,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,40,"$58,500"
24250,Man,Marketing and sales,2020 Q1,Senior III,Appropriate for level,40,"$58,500"
24250,Man,Marketing and sales,2019 Q4,Senior III,Appropriate for level,40,"$58,500"
24250,Man,Marketing and sales,2019 Q3,Senior III,Appropriate for level,39,"$58,500"
24250,Man,Marketing and sales,2019 Q2,Senior III,Appropriate for level,39,"$58,500"
24250,Man,Marketing and sales,2019 Q1,Senior III,Appropriate for level,40,"$58,500"
24250,Man,Marketing and sales,2018 Q4,Senior III,Appropriate for level,39,"$58,500"
24250,Man,Marketing and sales,2018 Q3,Senior III,Appropriate for level,38,"$58,500"
24250,Man,Marketing and sales,2018 Q2,Senior III,Appropriate for level,39,"$58,500"
24250,Man,Marketing and sales,2018 Q1,Senior III,Appropriate for level,38,"$58,500"
24250,Man,Marketing and sales,2017 Q4,Senior III,Appropriate for level,38,"$58,500"
24250,Man,Marketing and sales,2017 Q3,Senior III,Appropriate for level,37,"$58,500"
24250,Man,Marketing and sales,2017 Q2,Senior III,Appropriate for level,36,"$58,500"
24250,Man,Marketing and sales,2017 Q1,Senior III,Appropriate for level,36,"$58,500"
24250,Man,Marketing and sales,2016 Q4,Senior III,Appropriate for level,36,"$58,500"
24250,Man,Marketing and sales,2016 Q3,Senior III,Appropriate for level,34,"$58,500"
24250,Man,Marketing and sales,2016 Q2,Senior III,Appropriate for level,34,"$58,500"
24250,Man,Marketing and sales,2016 Q1,Senior III,Appropriate for level,34,"$58,500"
24250,Man,Marketing and sales,2015 Q4,Senior III,Appropriate for level,35,"$58,500"
24250,Man,Marketing and sales,2015 Q3,Senior III,Appropriate for level,34,"$58,500"
24250,Man,Marketing and sales,2015 Q2,Senior III,Appropriate for level,33,"$58,500"
24249,Man,Marketing and sales,2020 Q4,Senior III,Appropriate for level,51,"$58,300"
24249,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,52,"$58,300"
24249,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,50,"$58,300"
24249,Man,Marketing and sales,2020 Q1,Senior II,Appropriate for level,71,"$53,300"
24249,Man,Marketing and sales,2019 Q4,Senior II,Appropriate for level,52,"$53,300"
24249,Man,Marketing and sales,2019 Q3,Senior II,Appropriate for level,51,"$53,300"
24249,Man,Marketing and sales,2019 Q2,Senior II,Appropriate for level,50,"$53,300"
24249,Man,Marketing and sales,2019 Q1,Senior I,Appropriate for level,55,"$48,300"
24249,Man,Marketing and sales,2018 Q4,Senior I,Appropriate for level,35,"$48,300"
24249,Man,Marketing and sales,2018 Q3,Senior I,Appropriate for level,34,"$48,300"
24249,Man,Marketing and sales,2018 Q2,Senior I,Appropriate for level,34,"$48,300"
24249,Man,Marketing and sales,2018 Q1,Senior I,Appropriate for level,34,"$48,300"
24249,Man,Marketing and sales,2017 Q4,Senior I,Appropriate for level,34,"$48,300"
24249,Man,Marketing and sales,2017 Q3,Senior I,Appropriate for level,31,"$48,300"
24249,Man,Marketing and sales,2017 Q2,Senior I,Appropriate for level,33,"$48,300"
24249,Man,Marketing and sales,2017 Q1,Senior I,Appropriate for level,32,"$48,300"
24249,Man,Marketing and sales,2016 Q4,Senior I,Appropriate for level,31,"$48,300"
24249,Man,Marketing and sales,2016 Q3,Senior I,Appropriate for level,32,"$48,300"
24249,Man,Marketing and sales,2016 Q2,Senior I,Appropriate for level,31,"$48,300"
24249,Man,Marketing and sales,2016 Q1,Junior II,Appropriate for level,57,"$43,300"
24249,Man,Marketing and sales,2015 Q4,Junior II,Appropriate for level,36,"$43,300"
24248,Man,Marketing and sales,2020 Q4,Senior III,Appropriate for level,33,"$53,300"
24248,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,32,"$53,300"
24248,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,33,"$53,300"
24248,Man,Marketing and sales,2020 Q1,Senior III,Appropriate for level,32,"$53,300"
24248,Man,Marketing and sales,2019 Q4,Senior III,Appropriate for level,30,"$53,300"
24248,Man,Marketing and sales,2019 Q3,Senior III,Appropriate for level,31,"$53,300"
24248,Man,Marketing and sales,2019 Q2,Senior III,Appropriate for level,30,"$53,300"
24248,Man,Marketing and sales,2019 Q1,Senior III,Appropriate for level,30,"$53,300"
24248,Man,Marketing and sales,2018 Q4,Senior III,Appropriate for level,31,"$53,300"
24248,Man,Marketing and sales,2018 Q3,Senior III,Appropriate for level,30,"$53,300"
24248,Man,Marketing and sales,2018 Q2,Senior II,Appropriate for level,63,"$48,300"
24248,Man,Marketing and sales,2018 Q1,Senior II,Appropriate for level,41,"$48,300"
24248,Man,Marketing and sales,2017 Q4,Senior II,Appropriate for level,42,"$48,300"
24248,Man,Marketing and sales,2017 Q3,Senior II,Appropriate for level,41,"$48,300"
24248,Man,Marketing and sales,2017 Q2,Senior II,Appropriate for level,39,"$48,300"
24248,Man,Marketing and sales,2017 Q1,Senior II,Appropriate for level,40,"$48,300"
24248,Man,Marketing and sales,2016 Q4,Senior II,Appropriate for level,39,"$48,300"
24248,Man,Marketing and sales,2016 Q3,Senior II,Appropriate for level,40,"$48,300"
24248,Man,Marketing and sales,2016 Q2,Senior II,Appropriate for level,38,"$48,300"
24248,Man,Marketing and sales,2016 Q1,Senior II,Appropriate for level,38,"$48,300"
24248,Man,Marketing and sales,2015 Q4,Senior I,Exceeds expectations,78,"$43,300"
24248,Man,Marketing and sales,2015 Q3,Senior I,Appropriate for level,57,"$43,300"
24248,Man,Marketing and sales,2015 Q2,Senior I,Appropriate for level,55,"$43,300"
24248,Man,Marketing and sales,2015 Q1,Senior I,Exceeds expectations,55,"$43,300"
24248,Man,Marketing and sales,2014 Q4,Senior I,Appropriate for level,56,"$43,300"
24247,Man,Marketing and sales,2020 Q4,Senior III,Appropriate for level,56,"$56,500"
24247,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,59,"$56,500"
24247,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,57,"$56,500"
24247,Man,Marketing and sales,2020 Q1,Senior II,Exceeds expectations,60,"$51,500"
24247,Man,Marketing and sales,2019 Q4,Senior II,Appropriate for level,39,"$51,500"
24247,Man,Marketing and sales,2019 Q3,Senior II,Appropriate for level,40,"$51,500"
24247,Man,Marketing and sales,2019 Q2,Senior II,Appropriate for level,39,"$51,500"
24247,Man,Marketing and sales,2019 Q1,Senior I,Appropriate for level,66,"$46,500"
24247,Man,Marketing and sales,2018 Q4,Senior I,Appropriate for level,46,"$46,500"
24247,Man,Marketing and sales,2018 Q3,Senior I,Appropriate for level,44,"$46,500"
24247,Man,Marketing and sales,2018 Q2,Senior I,Appropriate for level,45,"$46,500"
24247,Man,Marketing and sales,2018 Q1,Senior I,Appropriate for level,46,"$46,500"
24247,Man,Marketing and sales,2017 Q4,Senior I,Appropriate for level,44,"$46,500"
24247,Man,Marketing and sales,2017 Q3,Senior I,Appropriate for level,44,"$46,500"
24247,Man,Marketing and sales,2017 Q2,Senior I,Appropriate for level,44,"$46,500"
24247,Man,Marketing and sales,2017 Q1,Senior I,Appropriate for level,43,"$46,500"
24247,Man,Marketing and sales,2016 Q4,Senior I,Appropriate for level,43,"$46,500"
24247,Man,Marketing and sales,2016 Q3,Junior II,Appropriate for level,84,"$41,500"
24247,Man,Marketing and sales,2016 Q2,Junior II,Appropriate for level,63,"$41,500"
24247,Man,Marketing and sales,2016 Q1,Junior II,Appropriate for level,62,"$41,500"
24247,Man,Marketing and sales,2015 Q4,Junior II,Appropriate for level,62,"$41,500"
24247,Man,Marketing and sales,2015 Q3,Junior I,Appropriate for level,64,"$39,500"
24246,Man,Marketing and sales,2020 Q4,Senior III,Appropriate for level,45,"$55,400"
24246,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,46,"$55,400"
24246,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,44,"$55,400"
24246,Man,Marketing and sales,2020 Q1,Senior III,Appropriate for level,45,"$55,400"
24246,Man,Marketing and sales,2019 Q4,Senior III,Appropriate for level,44,"$55,400"
24246,Man,Marketing and sales,2019 Q3,Senior III,Appropriate for level,45,"$55,400"
24246,Man,Marketing and sales,2019 Q2,Senior II,Appropriate for level,45,"$50,400"
24246,Man,Marketing and sales,2019 Q1,Senior II,Appropriate for level,26,"$50,400"
24246,Man,Marketing and sales,2018 Q4,Senior I,Exceeds expectations,86,"$45,400"
24246,Man,Marketing and sales,2018 Q3,Senior I,Exceeds expectations,65,"$45,400"
24246,Man,Marketing and sales,2018 Q2,Senior I,Appropriate for level,65,"$45,400"
24246,Man,Marketing and sales,2018 Q1,Senior I,Appropriate for level,64,"$45,400"
24246,Man,Marketing and sales,2017 Q4,Senior I,Appropriate for level,65,"$45,400"
24246,Man,Marketing and sales,2017 Q3,Junior II,Exceeds expectations,73,"$40,400"
24246,Man,Marketing and sales,2017 Q2,Junior II,Appropriate for level,53,"$40,400"
24246,Man,Marketing and sales,2017 Q1,Junior II,Appropriate for level,52,"$40,400"
24246,Man,Marketing and sales,2016 Q4,Junior II,Appropriate for level,52,"$40,400"
24245,Woman,Marketing and sales,2020 Q4,Senior III,Appropriate for level,42,"$47,800"
24245,Woman,Marketing and sales,2020 Q3,Senior III,Appropriate for level,40,"$47,800"
24245,Woman,Marketing and sales,2020 Q2,Senior III,Appropriate for level,41,"$47,800"
24245,Woman,Marketing and sales,2020 Q1,Senior III,Appropriate for level,41,"$47,800"
24245,Woman,Marketing and sales,2019 Q4,Senior III,Appropriate for level,39,"$47,800"
24245,Woman,Marketing and sales,2019 Q3,Senior III,Appropriate for level,38,"$47,800"
24245,Woman,Marketing and sales,2019 Q2,Senior III,Appropriate for level,39,"$47,800"
24245,Woman,Marketing and sales,2019 Q1,Senior III,Appropriate for level,39,"$47,800"
24245,Woman,Marketing and sales,2018 Q4,Senior III,Appropriate for level,38,"$47,800"
24245,Woman,Marketing and sales,2018 Q3,Senior III,Needs improvement,37,"$47,800"
24245,Woman,Marketing and sales,2018 Q2,Senior III,Appropriate for level,38,"$47,800"
24245,Woman,Marketing and sales,2018 Q1,Senior II,Appropriate for level,78,"$42,800"
24245,Woman,Marketing and sales,2017 Q4,Senior II,Appropriate for level,58,"$42,800"
24245,Woman,Marketing and sales,2017 Q3,Senior II,Appropriate for level,56,"$42,800"
24245,Woman,Marketing and sales,2017 Q2,Senior I,Appropriate for level,82,"$37,800"
24245,Woman,Marketing and sales,2017 Q1,Senior I,Appropriate for level,63,"$37,800"
24245,Woman,Marketing and sales,2016 Q4,Senior I,Appropriate for level,62,"$37,800"
24245,Woman,Marketing and sales,2016 Q3,Senior I,Appropriate for level,61,"$37,800"
24245,Woman,Marketing and sales,2016 Q2,Senior I,Appropriate for level,61,"$37,800"
24245,Woman,Marketing and sales,2016 Q1,Senior I,Appropriate for level,60,"$37,800"
24245,Woman,Marketing and sales,2015 Q4,Senior I,Appropriate for level,60,"$37,800"
24244,Man,Marketing and sales,2020 Q4,Senior III,Appropriate for level,40,"$57,400"
24244,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,38,"$57,400"
24244,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,38,"$57,400"
24244,Man,Marketing and sales,2020 Q1,Senior III,Appropriate for level,38,"$57,400"
24244,Man,Marketing and sales,2019 Q4,Senior II,Exceeds expectations,66,"$52,400"
24244,Man,Marketing and sales,2019 Q3,Senior II,Appropriate for level,47,"$52,400"
24244,Man,Marketing and sales,2019 Q2,Senior II,Appropriate for level,45,"$52,400"
24244,Man,Marketing and sales,2019 Q1,Senior II,Appropriate for level,44,"$52,400"
24244,Man,Marketing and sales,2018 Q4,Senior I,Exceeds expectations,87,"$47,400"
24244,Man,Marketing and sales,2018 Q3,Senior I,Appropriate for level,67,"$47,400"
24244,Man,Marketing and sales,2018 Q2,Junior II,Exceeds expectations,102,"$42,400"
24244,Man,Marketing and sales,2018 Q1,Junior II,Exceeds expectations,84,"$42,400"
24243,Man,Marketing and sales,2020 Q4,Senior III,Appropriate for level,38,"$50,200"
24243,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,38,"$50,200"
24243,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,38,"$50,200"
24243,Man,Marketing and sales,2020 Q1,Senior III,Appropriate for level,38,"$50,200"
24243,Man,Marketing and sales,2019 Q4,Senior III,Appropriate for level,37,"$50,200"
24243,Man,Marketing and sales,2019 Q3,Senior III,Appropriate for level,36,"$50,200"
24243,Man,Marketing and sales,2019 Q2,Senior II,Appropriate for level,35,"$45,200"
24243,Man,Marketing and sales,2019 Q1,Senior II,Appropriate for level,15,"$45,200"
24243,Man,Marketing and sales,2018 Q4,Senior II,Appropriate for level,15,"$45,200"
24243,Man,Marketing and sales,2018 Q3,Senior II,Appropriate for level,15,"$45,200"
24243,Man,Marketing and sales,2018 Q2,Senior II,Appropriate for level,12,"$45,200"
24243,Man,Marketing and sales,2018 Q1,Senior II,Appropriate for level,14,"$45,200"
24243,Man,Marketing and sales,2017 Q4,Senior II,Appropriate for level,12,"$45,200"
24243,Man,Marketing and sales,2017 Q3,Senior II,Appropriate for level,13,"$45,200"
24243,Man,Marketing and sales,2017 Q2,Senior II,Appropriate for level,12,"$45,200"
24243,Man,Marketing and sales,2017 Q1,Senior II,Appropriate for level,10,"$45,200"
24243,Man,Marketing and sales,2016 Q4,Senior II,Appropriate for level,11,"$45,200"
24243,Man,Marketing and sales,2016 Q3,Senior I,Appropriate for level,75,"$40,200"
24243,Man,Marketing and sales,2016 Q2,Senior I,Exceeds expectations,55,"$40,200"
24243,Man,Marketing and sales,2016 Q1,Senior I,Appropriate for level,54,"$40,200"
24243,Man,Marketing and sales,2015 Q4,Senior I,Appropriate for level,54,"$40,200"
24243,Man,Marketing and sales,2015 Q3,Junior II,Appropriate for level,65,"$35,200"
24243,Man,Marketing and sales,2015 Q2,Junior II,Appropriate for level,44,"$35,200"
24243,Man,Marketing and sales,2015 Q1,Junior II,Appropriate for level,44,"$35,200"
24243,Man,Marketing and sales,2014 Q4,Junior II,Appropriate for level,43,"$35,200"
24243,Man,Marketing and sales,2014 Q3,Junior II,Appropriate for level,43,"$35,200"
24242,Man,Marketing and sales,2020 Q4,Senior III,Exceeds expectations,55,"$52,100"
24242,Man,Marketing and sales,2020 Q3,Senior III,Appropriate for level,54,"$52,100"
24242,Man,Marketing and sales,2020 Q2,Senior III,Appropriate for level,54,"$52,100"
24242,Man,Marketing and sales,2020 Q1,Senior III,Appropriate for level,54,"$52,100"
24242,Man,Marketing and sales,2019 Q4,Senior III,Appropriate for level,55,"$52,100"
24242,Man,Marketing and sales,2019 Q3,Senior III,Appropriate for level,52,"$52,100"
24242,Man,Marketing and sales,2019 Q2,Senior II,Appropriate for level,45,"$47,100"
24242,Man,Marketing and sales,2019 Q1,Senior II,Appropriate for level,24,"$47,100"
24242,Man,Marketing and sales,2018 Q4,Senior II,Appropriate for level,22,"$47,100"
24242,Man,Marketing and sales,2018 Q3,Senior II,Appropriate for level,24,"$47,100"
24242,Man,Marketing and sales,2018 Q2,Senior I,Appropriate for level,47,"$42,100"
24242,Man,Marketing and sales,2018 Q1,Senior I,Appropriate for level,28,"$42,100"
24242,Man,Marketing and sales,2017 Q4,Senior I,Appropriate for level,26,"$42,100"
24242,Man,Marketing and sales,2017 Q3,Senior I,Appropriate for level,26,"$42,100"
24242,Man,Marketing and sales,2017 Q2,Senior I,Appropriate for level,25,"$42,100"
24242,Man,Marketing and sales,2017 Q1,Senior I,Appropriate for level,27,"$42,100"
24242,Man,Marketing and sales,2016 Q4,Senior I,Appropriate for level,25,"$42,100"
24242,Man,Marketing and sales,2016 Q3,Senior I,Appropriate for level,24,"$42,100"
24242,Man,Marketing and sales,2016 Q2,Senior I,Appropriate for level,23,"$42,100"
24242,Man,Marketing and sales,2016 Q1,Senior I,Appropriate for level,24,"$42,100"
24242,Man,Marketing and sales,2015 Q4,Senior I,Appropriate for level,25,"$42,100"
24242,Man,Marketing and sales,2015 Q3,Junior II,Appropriate for level,39,"$37,100"
24242,Man,Marketing and sales,2015 Q2,Junior II,Appropriate for level,18,"$37,100"
